110,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-31 00:00:00,1
2016-12-31 00:02:00,1
2016-12-31 00:03:00,1
2016-12-31 00:08:00,1
2016-12-31 00:14:00,1
2016-12-31 00:16:00,1
2016-12-31 00:17:00,1
2016-12-31 00:18:00,1
2016-12-31 00:19:00,1
2016-12-31 00:21:00,1
2016-12-31 00:24:00,1
2016-12-31 00:26:00,1
2016-12-31 00:27:00,1
2016-12-31 00:29:00,1
2016-12-31 00:30:00,1
2016-12-31 00:31:00,1
2016-12-31 00:36:00,1
2016-12-31 00:38:00,1
2016-12-31 00:39:00,1
2016-12-31 00:41:00,1
2016-12-31 00:42:00,1
2016-12-31 00:43:00,1
2016-12-31 00:44:00,1
2016-12-31 00:46:00,1
2016-12-31 00:47:00,1
2016-12-31 00:54:00,1
2016-12-31 00:55:00,1
2016-12-31 00:58:00,1
2016-12-31 01:00:00,1
2016-12-31 01:04:00,1
2016-12-31 01:06:00,1
2016-12-31 01:10:00,1
2016-12-31 01:12:00,1
2016-12-31 01:14:00,1
2016-12-31 01:16:00,1
2016-12-31 01:19:00,1
2016-12-31 01:21:00,1
2016-12-31 01:30:00,1
2016-12-31 01:35:00,1
2016-12-31 01:39:00,1
2016-12-31 01:40:00,1
2016-12-31 01:43:00,1
2016-12-31 01:45:00,1
2016-12-31 01:48:00,1
2016-12-31 01:54:00,1
2016-12-31 01:55:00,1
2016-12-31 01:58:00,1
2016-12-31 02:04:00,1
2016-12-31 02:07:00,1
2016-12-31 02:11:00,1
2016-12-31 02:14:00,1
2016-12-31 02:17:00,1
2016-12-31 02:19:00,1
2016-12-31 02:22:00,1
2016-12-31 02:24:00,1
2016-12-31 02:26:00,1
2016-12-31 02:29:00,1
2016-12-31 02:31:00,1
2016-12-31 02:34:00,1
2016-12-31 02:36:00,1
2016-12-31 02:39:00,1
2016-12-31 02:55:00,1
2016-12-31 02:56:00,1
2016-12-31 02:57:00,1
2016-12-31 02:58:00,1
2016-12-31 03:00:00,1
2016-12-31 03:01:00,1
2016-12-31 03:02:00,1
2016-12-31 03:03:00,1
2016-12-31 03:05:00,1
2016-12-31 03:09:00,1
2016-12-31 03:25:00,1
2016-12-31 03:26:00,1
2016-12-31 03:27:00,1
2016-12-31 03:29:00,1
2016-12-31 03:30:00,1
2016-12-31 03:31:00,1
2016-12-31 03:32:00,1
2016-12-31 03:34:00,1
2016-12-31 03:35:00,1
2016-12-31 03:36:00,1
2016-12-31 03:37:00,1
2016-12-31 03:38:00,1
2016-12-31 03:55:00,1
2016-12-31 03:56:00,1
2016-12-31 03:57:00,1
2016-12-31 03:58:00,1
2016-12-31 04:00:00,1
2016-12-31 04:01:00,1
2016-12-31 04:02:00,1
2016-12-31 04:03:00,1
2016-12-31 04:05:00,1
2016-12-31 04:06:00,1
2016-12-31 04:07:00,1
2016-12-31 04:18:00,1
2016-12-31 04:20:00,1
2016-12-31 04:22:00,1
2016-12-31 04:24:00,1
2016-12-31 04:40:00,1
2016-12-31 04:42:00,1
2016-12-31 04:44:00,1
2016-12-31 04:46:00,1
2016-12-31 04:49:00,1
2016-12-31 04:52:00,1
2016-12-31 05:04:00,1
2016-12-31 05:08:00,1
2016-12-31 05:10:00,1
2016-12-31 05:12:00,1
2016-12-31 05:16:00,1
2016-12-31 05:18:00,1
